split,pair_id,correct_sentence,correct_doc_id,correct_input_file,correct_output_file,correct_metric,correct_num_tokens,best_wrong_metric,num_wrong_options,wrong_metrics
abstract_algebra_test,0,"Question: Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q.
A. 0
B. 4
C. 2
D. 6

Answer: B",abstract_algebra_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step70000-0_999.parquet,-146.54644775390625,48,-144.99667358398438,3,"[-144.99667358398438, -147.03863525390625, -146.32769775390625]"
anatomy_test,0,"Question: A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral
A. paralysis of the facial muscles.
B. paralysis of the facial muscles and loss of taste.
C. paralysis of the facial muscles, loss of taste and lacrimation.
D. paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation.

Answer: A",anatomy_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step70000-0_999.parquet,-196.4652099609375,77,-198.0355224609375,3,"[-198.0355224609375, -198.5277099609375, -199.3402099609375]"
astronomy_test,0,"Question: What is true for a type-Ia (""type one-a"") supernova?
A. This type occurs in binary systems.
B. This type occurs in young galaxies.
C. This type produces gamma-ray bursts.
D. This type produces high amounts of X-rays.

Answer: A",astronomy_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step70000-0_999.parquet,-179.0207061767578,67,-180.5050811767578,3,"[-180.5050811767578, -181.6574249267578, -182.2160186767578]"
business_ethics_test,0,"Question: _______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______.
A. Cryptocurrencies, Expensive, Secure, Financial Crime
B. Traditional currency, Cheap, Unsecure, Charitable giving
C. Cryptocurrencies, Cheap, Secure, Financial crime
D. Traditional currency, Expensive, Unsecure, Charitable giving

Answer: C",business_ethics_test_correct_0_C,longformer-100_199.parquet,pythia-160m-step70000-0_999.parquet,-350.4560241699219,91,-348.9403991699219,3,"[-348.9403991699219, -349.8818054199219, -350.3075866699219]"
clinical_knowledge_test,0,"Question: What size of cannula would you use in a patient who needed a rapid blood transfusion (as of 2020 medical knowledge)?
A. 18 gauge.
B. 20 gauge.
C. 22 gauge.
D. 24 gauge.

Answer: A",clinical_knowledge_test_correct_0_A,longformer-0_99.parquet,pythia-160m-step70000-0_999.parquet,-150.31777954101562,54,-151.51722717285156,3,"[-151.51722717285156, -152.78285217285156, -153.07559204101562]"
college_biology_test,0,"Question: Based on the characteristic population curves that result from plotting population growth of a species, the most effective means of controlling the mosquito population is to
A. maintain the population at a point corresponding to the midpoint of its logistic curve
B. opt for zero population control once the K value of the curve has been reached
C. reduce the carrying capacity cif the environment to lower the K value
D. increase the mortality rate

Answer: C",college_biology_test_correct_0_C,longformer-100_199.parquet,pythia-160m-step70000-0_999.parquet,-325.8575134277344,91,-324.6465759277344,3,"[-324.6465759277344, -325.7481384277344, -326.1622009277344]"
college_chemistry_test,0,"Question: The rate, r, of a zero-order chemical reaction A → B can be expressed as which of the following?
A. r = k ln[A]
B. r = k [A]^2
C. r = k [A]
D. r = k

Answer: D",college_chemistry_test_correct_0_D,longformer-0_99.parquet,pythia-160m-step70000-0_999.parquet,-174.71487426757812,66,-171.74612426757812,3,"[-171.74612426757812, -174.22268676757812, -174.99612426757812]"
college_computer_science_test,0,"Question: The access matrix approach to protection has the difficulty that
A. the matrix, if stored directly, is large and can be clumsy to manage
B. it is not capable of expressing complex protection requirements
C. deciding whether a process has access to a resource is undecidable
D. there is no way to express who has rights to change the access matrix itself

Answer: A",college_computer_science_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step70000-0_999.parquet,-283.9364318847656,79,-285.9129943847656,3,"[-285.9129943847656, -287.0965881347656, -287.0145568847656]"
college_mathematics_test,0,"Question: Let k be the number of real solutions of the equation e^x + x - 2 = 0 in the interval [0, 1], and let n be the number of real solutions that are not in [0, 1]. Which of the following is true?
A. k = 0 and n = 1
B. k = 1 and n = 0
C. k = n = 1
D. k > 1

Answer: B",college_mathematics_test_correct_0_B,longformer-100_199.parquet,pythia-160m-step70000-0_999.parquet,-175.72714233398438,94,-173.71932983398438,3,"[-173.71932983398438, -176.42245483398438, -175.87557983398438]"
college_medicine_test,0,"Question: A police officer carries out hundreds of traffic stops every year. When his supervisor is reviewing the officer’s records for the past year, he notices that the officer is equally likely to stop people of various genders, ages, and races. However, he is significantly more likely to write tickets for middle-aged white males with dark hair and eyes. When confronted with this fact, the officer truthfully states that he has no idea why that is, and that it must simply be a coincidence. Unbeknownst to the officer, this behavior is tied to the fact that these men look like his father, with whom he had an abusive relationship as a child. What psychological framework would directly address the unconscious bias in his behavior? 
A. Behaviorist
B. Psychoanalytic
C. Cognitive behavioral
D. Humanistic

Answer: B",college_medicine_test_correct_0_B,longformer-200_299.parquet,pythia-160m-step70000-0_999.parquet,-512.1411743164062,166,-510.51617431640625,3,"[-510.51617431640625, -513.1099243164062, -513.8364868164062]"
college_physics_test,0,"Question: The quantum efficiency of a photon detector is 0.1. If 100 photons are sent into the detector, one after the other, the detector will detect photons
A. an average of 10 times, with an rms deviation of about 4
B. an average of 10 times, with an rms deviation of about 3
C. an average of 10 times, with an rms deviation of about 1
D. an average of 10 times, with an rms deviation of about 0.1

Answer: B",college_physics_test_correct_0_B,longformer-100_199.parquet,pythia-160m-step70000-0_999.parquet,-198.72958374023438,104,-196.98739624023438,3,"[-196.98739624023438, -199.46786499023438, -199.18270874023438]"
