split,pair_id,correct_sentence,correct_doc_id,correct_input_file,correct_output_file,correct_metric,correct_num_tokens,best_wrong_metric,num_wrong_options,wrong_metrics
abstract_algebra_test,0,"Question: Find the degree for the given field extension Q(sqrt(2), sqrt(3), sqrt(18)) over Q.
A. 0
B. 4
C. 2
D. 6

Answer: B",abstract_algebra_test_correct_0_B,longformer-0_99.parquet,pythia-160m-step8-0_999.parquet,-494.0191650390625,48,-493.15057373046875,3,"[-493.15057373046875, -496.20623779296875, -494.20318603515625]"
anatomy_test,0,"Question: A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral
A. paralysis of the facial muscles.
B. paralysis of the facial muscles and loss of taste.
C. paralysis of the facial muscles, loss of taste and lacrimation.
D. paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation.

Answer: A",anatomy_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step8-0_999.parquet,-900.2343139648438,77,-901.186767578125,3,"[-901.186767578125, -902.9745483398438, -901.6102905273438]"
astronomy_test,0,"Question: What is true for a type-Ia (""type one-a"") supernova?
A. This type occurs in binary systems.
B. This type occurs in young galaxies.
C. This type produces gamma-ray bursts.
D. This type produces high amounts of X-rays.

Answer: A",astronomy_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step8-0_999.parquet,-721.6921997070312,67,-722.3309326171875,3,"[-722.5618286132812, -723.9817504882812, -722.3309326171875]"
business_ethics_test,0,"Question: _______ such as bitcoin are becoming increasingly mainstream and have a whole host of associated ethical implications, for example, they are______ and more ______. However, they have also been used to engage in _______.
A. Cryptocurrencies, Expensive, Secure, Financial Crime
B. Traditional currency, Cheap, Unsecure, Charitable giving
C. Cryptocurrencies, Cheap, Secure, Financial crime
D. Traditional currency, Expensive, Unsecure, Charitable giving

Answer: C",business_ethics_test_correct_0_C,longformer-100_199.parquet,pythia-160m-step8-0_999.parquet,-1115.98876953125,91,-1113.58740234375,3,"[-1113.58740234375, -1114.197021484375, -1114.464599609375]"
clinical_knowledge_test,0,"Question: What size of cannula would you use in a patient who needed a rapid blood transfusion (as of 2020 medical knowledge)?
A. 18 gauge.
B. 20 gauge.
C. 22 gauge.
D. 24 gauge.

Answer: A",clinical_knowledge_test_correct_0_A,longformer-0_99.parquet,pythia-160m-step8-0_999.parquet,-560.3441772460938,54,-560.8082885742188,3,"[-560.8082885742188, -562.6727905273438, -561.2880249023438]"
college_biology_test,0,"Question: Based on the characteristic population curves that result from plotting population growth of a species, the most effective means of controlling the mosquito population is to
A. maintain the population at a point corresponding to the midpoint of its logistic curve
B. opt for zero population control once the K value of the curve has been reached
C. reduce the carrying capacity cif the environment to lower the K value
D. increase the mortality rate

Answer: C",college_biology_test_correct_0_C,longformer-100_199.parquet,pythia-160m-step8-0_999.parquet,-966.0247192382812,91,-963.3347778320312,3,"[-963.3347778320312, -964.4303588867188, -964.226318359375]"
college_chemistry_test,0,"Question: The rate, r, of a zero-order chemical reaction A → B can be expressed as which of the following?
A. r = k ln[A]
B. r = k [A]^2
C. r = k [A]
D. r = k

Answer: D",college_chemistry_test_correct_0_D,longformer-0_99.parquet,pythia-160m-step8-0_999.parquet,-683.2610473632812,66,-682.3589477539062,3,"[-682.3589477539062, -683.1167602539062, -684.8272094726562]"
college_computer_science_test,0,"Question: The access matrix approach to protection has the difficulty that
A. the matrix, if stored directly, is large and can be clumsy to manage
B. it is not capable of expressing complex protection requirements
C. deciding whether a process has access to a resource is undecidable
D. there is no way to express who has rights to change the access matrix itself

Answer: A",college_computer_science_test_correct_0_A,longformer-100_199.parquet,pythia-160m-step8-0_999.parquet,-855.260986328125,79,-856.11181640625,3,"[-856.11181640625, -857.824951171875, -856.1165771484375]"
college_mathematics_test,0,"Question: Let k be the number of real solutions of the equation e^x + x - 2 = 0 in the interval [0, 1], and let n be the number of real solutions that are not in [0, 1]. Which of the following is true?
A. k = 0 and n = 1
B. k = 1 and n = 0
C. k = n = 1
D. k > 1

Answer: B",college_mathematics_test_correct_0_B,longformer-100_199.parquet,pythia-160m-step8-0_999.parquet,-993.96728515625,94,-993.2264404296875,3,"[-993.2264404296875, -995.4998779296875, -994.3035888671875]"
college_medicine_test,0,"Question: A police officer carries out hundreds of traffic stops every year. When his supervisor is reviewing the officer’s records for the past year, he notices that the officer is equally likely to stop people of various genders, ages, and races. However, he is significantly more likely to write tickets for middle-aged white males with dark hair and eyes. When confronted with this fact, the officer truthfully states that he has no idea why that is, and that it must simply be a coincidence. Unbeknownst to the officer, this behavior is tied to the fact that these men look like his father, with whom he had an abusive relationship as a child. What psychological framework would directly address the unconscious bias in his behavior? 
A. Behaviorist
B. Psychoanalytic
C. Cognitive behavioral
D. Humanistic

Answer: B",college_medicine_test_correct_0_B,longformer-200_299.parquet,pythia-160m-step8-0_999.parquet,-1848.052978515625,166,-1847.187744140625,3,"[-1847.187744140625, -1849.608642578125, -1847.981689453125]"
college_physics_test,0,"Question: The quantum efficiency of a photon detector is 0.1. If 100 photons are sent into the detector, one after the other, the detector will detect photons
A. an average of 10 times, with an rms deviation of about 4
B. an average of 10 times, with an rms deviation of about 3
C. an average of 10 times, with an rms deviation of about 1
D. an average of 10 times, with an rms deviation of about 0.1

Answer: B",college_physics_test_correct_0_B,longformer-100_199.parquet,pythia-160m-step8-0_999.parquet,-1120.05517578125,104,-1119.1903076171875,3,"[-1119.1903076171875, -1121.7474365234375, -1120.4678955078125]"
